Entry ID,Date,Year,State,Local Government Area,Cases,Deaths,Confirmed,Hospitalised/Treated ,CFR (%),M/F,Age,OCV Delivered,Population,"Cases/100,000","Deaths/100,000",IDP/Displacement,Socio-cultural,Food/Water,Environmental,Rural/Urban,Sanitation & Hygiene,Education,Occupation,Household/Setting,Conflict (Y),Interventions ,Aid,Reference
,,,,Girei,15,,,,,,,,"200,963,599",0.0075,,,,,,,,,,,,,,http://www.plateformecholera.info/index.php/ressources/tools-and-guidelines/ocv-vaccine/874-monitoring-ocv
,,,,Yola North,7,,,,,,,,"200,963,599",0.0035,,,,,,,,,,,,,,http://www.plateformecholera.info/index.php/ressources/tools-and-guidelines/ocv-vaccine/874-monitoring-ocv
,,,,Yola South ,18,,,,,,,,"200,963,599",0.0090,,,,,,,,,,,,,,http://www.plateformecholera.info/index.php/ressources/tools-and-guidelines/ocv-vaccine/874-monitoring-ocv
,,,Borno,,48,,,,,,,,"200,963,599",0.0239,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,3,,,,,,,,"200,963,599",0.0015,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-7-15-1,15 Jul,2019,,,225,2,13,,0.889,,,,"200,963,599",0.1120,0.0010,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Abia,,1,,,,,,,,"200,963,599",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,94,,,,,,,,"200,963,599",0.0468,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bayelsa,,1,,,,,,,,"200,963,599",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,124,,,,,,,,"200,963,599",0.0617,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Katsina,,5,,,,,,,,"200,963,599",0.0025,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-7-22-1,22 Jul,2019,,,192,0,18,,0.000,,,,"200,963,599",0.0955,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,75,,,,,,,,"200,963,599",0.0373,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,104,,,,,,,,"200,963,599",0.0518,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,2,,,,,,,,"200,963,599",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Katsina,,11,,,,,,,,"200,963,599",0.0055,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-7-29-1,29 Jul,2019,Adamawa,,83,0,14,,0.000,,,,"200,963,599",0.0413,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-8-1-1,1 Aug,2019,Adamawa,,665,4,,,0.602,,,,"200,963,599",0.3309,0.0020,,,,,,,,,,,,,https://public.emdat.be
NGA19-8-5-1,5 Aug,2019,Adamawa,,72,0,24,,0.000,,,,"200,963,599",0.0358,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-8-12-1,12 Aug,2019,,,57,0,19,,0.000,,,,"200,963,599",0.0284,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,55,,,,,,,,"200,963,599",0.0274,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Katsina,,2,,,,,,,,"200,963,599",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-8-19-1,19 Aug,2019,Adamawa,,49,0,12,,0.000,,,,"200,963,599",0.0244,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,,Girie,6,,,,,,,,"200,963,599",0.0030,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,,Yola North,34,,,,,,,,"200,963,599",0.0169,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,,Yola South ,9,,,,,,,,"200,963,599",0.0045,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-8-26-1,26 Aug,2019,,,33,0,11,,0.000,,,,"200,963,599",0.0164,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,24,,,,,,,,"200,963,599",0.0119,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,9,,,,,,,,"200,963,599",0.0045,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-9-2-1,2 Sep,2019,,,36,0,13,,0.000,,,,"200,963,599",0.0179,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,25,,,,,,,,"200,963,599",0.0124,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bayelsa,,3,,,,,,,,"200,963,599",0.0015,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,8,,,,,,,,"200,963,599",0.0040,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-9-9-1,9 Sep,2019,,,21,0,,,0.000,,,,"200,963,599",0.0104,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,20,,,,,,,,"200,963,599",0.0100,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,1,,,,,,,,"200,963,599",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-9-15-1,15 Sep,2019,Adamawa,,757,4,222,,0.528,1.3F:1M,Children <4 most affected ,,"200,963,599",0.3767,0.0020,,,,,,Sanitation & hygiene ,,,Overcrowding,,,,https://www.afro.who.int/health-topics/disease-outbreaks/outbreaks-and-other-emergencies-updates?page=7
NGA19-9-16-1,16 Sep,2019,,,32,0,11,,0.000,,,,"200,963,599",0.0159,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,21,,,,,,,,"200,963,599",0.0104,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,11,,,,,,,,"200,963,599",0.0055,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-9-23-1,23 Sep,2019,,,31,0,2,,0.000,,,,"200,963,599",0.0154,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,10,,,,,,,,"200,963,599",0.0050,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,21,,,,,,,,"200,963,599",0.0104,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-9-30-1,30 Sep,2019,,,24,0,,,0.000,,,,"200,963,599",0.0119,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,1,,,,,,,,"200,963,599",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,23,,,,,,,,"200,963,599",0.0114,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-10-7-1,7 Oct,2019,,,15,0,7,,0.000,,,,"200,963,599",0.0075,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,7,,,,,,,,"200,963,599",0.0035,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,8,,,,,,,,"200,963,599",0.0040,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-10-14-1,14 Oct,2019,,,23,0,10,,0.000,,,,"200,963,599",0.0114,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Abia,,1,,,,,,,,"200,963,599",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,11,,,,,,,,"200,963,599",0.0055,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,11,,,,,,,,"200,963,599",0.0055,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-10-21-1,21 Oct,2019,,,25,0,7,,0.000,,,,"200,963,599",0.0124,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Abia,,1,,,,,,,,"200,963,599",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,7,,,,,,,,"200,963,599",0.0035,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,16,,,,,,,,"200,963,599",0.0080,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Lagos,,1,,,,,,,,"200,963,599",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-10-26-1,26 Oct,2019,Adamawa,,787,4,,,0.508,,,,"200,963,599",0.3916,0.0020,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Yola North,481,2,,,0.416,,,,"200,963,599",0.2393,0.0010,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Girei,193,1,,,0.518,,,,"200,963,599",0.0960,0.0005,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Yola South ,112,1,,,0.893,,,,"200,963,599",0.0557,0.0005,,,,,,,,,,,,,https://promedmail.org/promed-posts/
,,,,Song,1,0,,,0.000,,,,"200,963,599",0.0005,,,,,,,,,,,,,,https://promedmail.org/promed-posts/
NGA19-10-26-2,26 Oct,2019,Borno,,11,,,,,,,,"200,963,599",0.0055,,,,,,,,,,,,,,http://www.plateformecholera.info/index.php/ressources/tools-and-guidelines/ocv-vaccine/874-monitoring-ocv
,,,Adamawa,,11,,,,,,,,"200,963,599",0.0055,,,,,,,,,,,,,,http://www.plateformecholera.info/index.php/ressources/tools-and-guidelines/ocv-vaccine/874-monitoring-ocv
,,,Abia,,1,,,,,,,,"200,963,599",0.0005,,,,,,,,,,,,,,http://www.plateformecholera.info/index.php/ressources/tools-and-guidelines/ocv-vaccine/874-monitoring-ocv
NGA19-10-28-1,28 Oct,2019,Adamawa,,5,0,3,,0.000,,,,"200,963,599",0.0025,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-11-4-1,4 Nov,2019,,,33,0,11,,0.000,,,,"200,963,599",0.0164,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-11-11-1,11 Nov,2019,,,34,0,8,,0.000,,,,"200,963,599",0.0169,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Abia,,1,,,,,,,,"200,963,599",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,8,,,,,,,,"200,963,599",0.0040,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,4,,,,,,,,"200,963,599",0.0020,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Lagos,,21,,,,,,,,"200,963,599",0.0104,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-11-18-1,18 Nov,2019,,,4,0,2,,0.000,,,,"200,963,599",0.0020,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Abia,,1,,,,0.000,,,,"200,963,599",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,3,,,,0.000,,,,"200,963,599",0.0015,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-11-25-1,25 Nov,2019,,,14,1,5,,7.143,,,,"200,963,599",0.0070,0.0005,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,5,,,,,,,,"200,963,599",0.0025,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,2,,,,,,,,"200,963,599",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Ogun,,7,,,,,,,,"200,963,599",0.0035,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-12-2-1,2 Dec,2019,,,60,11,3,,18.333,,,,"200,963,599",0.0299,0.0055,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,2,,,,,,,,"200,963,599",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Ogun,,2,,,,,,,,"200,963,599",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Rivers,,56,,,,,,,,"200,963,599",0.0279,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-12-9-1,9 Dec,2019,Ogun,Abeokuta North,5,0,0,,0.000,,,,"200,963,599",0.0025,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-12-23-1,23 Dec,2019,,,9,0,0,,0.000,,,,"200,963,599",0.0045,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Adamawa,,5,,,,,,,,"200,963,599",0.0025,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,4,,,,,,,,"200,963,599",0.0020,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA19-12-30-1,30 Dec,2019,,,33,2,0,,6.061,,,,"200,963,599",0.0164,0.0010,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bayelsa,,25,,,,,,,,"200,963,599",0.0124,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kebbi,,8,,,,,,,,"200,963,599",0.0040,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-1-6-1,6 Jan,2020,,,19,4,0,,21.053,,,,"206,139,589",0.0092,0.0019,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bayelsa,,3,,,,,,,,"206,139,589",0.0015,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Ebonyi,,5,,,,,,,,"206,139,589",0.0024,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kebbi,,11,,,,,,,,"206,139,589",0.0053,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-1-13-1,13 Jan,2020,,,20,0,0,,0.000,,,,"206,139,589",0.0097,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bayelsa,,17,,,,,,,,"206,139,589",0.0082,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kebbi,,2,,,,,,,,"206,139,589",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Ogun,,1,,,,,,,,"206,139,589",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-1-20-1,20 Jan,2020,,,74,4,0,,5.405,,,,"206,139,589",0.0359,0.0019,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bayelsa,,3,,,,,,,,"206,139,589",0.0015,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Ebonyi,,69,,,,,,,,"206,139,589",0.0335,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kebbi,,2,,,,,,,,"206,139,589",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-1-27-1,27 Jan,2020,Ebonyi,,198,8,0,,4.040,,,,"206,139,589",0.0961,0.0039,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,,Abakaliki,105,,,,,,,,"206,139,589",0.0509,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,,Ebonyi,12,,,,,,,,"206,139,589",0.0058,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,,Ivo,48,,,,,,,,"206,139,589",0.0233,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,,Ohaukwu,18,,,,,,,,"206,139,589",0.0087,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,,Onicha,15,,,,,,,,"206,139,589",0.0073,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-2-3-1,3 Feb,2020,Ebonyi,,257,4,0,,1.556,,,,"206,139,589",0.1247,0.0019,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,,Abakaliki,61,,,,,,,,"206,139,589",0.0296,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,,Afikpo North,82,,,,,,,,"206,139,589",0.0398,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,,Ezza South,2,,,,,,,,"206,139,589",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,,Ivo,66,,,,,,,,"206,139,589",0.0320,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,,Izzi,44,,,,,,,,"206,139,589",0.0213,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,,Ohaukwu,2,,,,,,,,"206,139,589",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-2-17-1,17 Feb,2020,Anambra,,1,0,,,0.000,,,,"206,139,589",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-3-9-1,9 Mar,2020,Abia,Isiala-Ngwa North,7,0,0,,0.000,,,,"206,139,589",0.0034,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-3-13-1,13 Mar,2020,,,6,0,0,,0.000,,,,"206,139,589",0.0029,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kano,,4,,,,,,,,"206,139,589",0.0019,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Katsina,,1,,,,,,,,"206,139,589",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kogi,,1,,,,,,,,"206,139,589",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-3-30-1,30 Mar,2020,Katsina,Katsina,7,0,0,,0.000,,,,"206,139,589",0.0034,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-4-20-1,20 Apr,2020,,,97,14,0,,14.433,,,,"206,139,589",0.0471,0.0068,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Ebonyi,,87,,,,,,,,"206,139,589",0.0422,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Taraba,,10,,,,,,,,"206,139,589",0.0049,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-4-26-1,26 Apr,2020,Ebonyi,,68,1,,,1.471,Death: 1 F,,,"206,139,589",0.0330,0.0005,,,,,,,,Caring for sick ,,,,,https://promedmail.org/promed-posts/
NGA20-5-4-1,4 May,2020,Kebbi,Augie,1,0,,,0.000,,,,"206,139,589",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-5-18-1,18 May,2020,Kaduna,,1,0,,,0.000,,,,"206,139,589",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-6-21-1,21 Jun,2020,Bayelsa,,,5,,,,,,,"206,139,589",0.0000,0.0024,,,"Poor water quality, fish",,,,,,,,,,https://promedmail.org/promed-posts/
NGA20-6-22-1,22 Jun,2020,,,9,0,,,0.000,,,,"206,139,589",0.0044,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,7,,,,,,,,"206,139,589",0.0034,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,2,,,,,,,,"206,139,589",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-6-29-1,29 Jun,2020,Bauchi,Zaki,10,0,0,,0.000,,,,"206,139,589",0.0049,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-7-6-1,6 Jul,2020,,,2,0,0,,0.000,,,,"206,139,589",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bayelsa,,1,,,,,,,,"206,139,589",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kaduna,,1,,,,,,,,"206,139,589",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-7-13-1,13 Jul,2020,,,22,0,0, ,0.000,,,,"206,139,589",0.0107,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Ebonyi,,19,,,,,,,,"206,139,589",0.0092,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Lagos,,3,,,,,,,,"206,139,589",0.0015,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-7-20-1,20 Jul,2020,,,38,3,0,,7.895,,,,"206,139,589",0.0184,0.0015,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,2,,,,,,,,"206,139,589",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kebbi,,36,,,,,,,,"206,139,589",0.0175,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-7-27-1,27 Jul,2020,,,12,1,0,,8.333,,,,"206,139,589",0.0058,0.0005,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,2,,,,,,,,"206,139,589",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kebbi,,8,,,,,,,,"206,139,589",0.0039,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Lagos,,2,,,,,,,,"206,139,589",0.0010,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-8-3-1,3 Aug,2020,,,21,0,0,,0.000,,,,"206,139,589",0.0102,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,1,,,,,,,,"206,139,589",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kebbi,,20,,,,,,,,"206,139,589",0.0097,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-8-10-1,10 Aug,2020,,,10,0,0,,0.000,,,,"206,139,589",0.0049,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,1,,,,,,,,"206,139,589",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kebbi,,9,,,,,,,,"206,139,589",0.0044,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-8-17-1,17 Aug,2020,,,5,0,0,,0.000,,,,"206,139,589",0.0024,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,1,,,,,,,,"206,139,589",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kebbi,,4,,,,,,,,"206,139,589",0.0019,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-8-24-1,24 Aug,2020,,,9,0,0,,0.000,,,,"206,139,589",0.0044,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,1,,,,,,,,"206,139,589",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kebbi,,8,,,,,,,,"206,139,589",0.0039,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-8-31-1,31 Aug,2020,,,20,2,0,,10.000,,,,"206,139,589",0.0097,0.0010,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,1,,,,,,,,"206,139,589",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Borno,,7,,,,,,,,"206,139,589",0.0034,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kebbi,,12,,,,,,,,"206,139,589",0.0058,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-9-7-1,7 Sep,2020,Kano,Madobi,3,1,0,,33.333,,,,"206,139,589",0.0015,0.0005,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-9-14-1,14 Sep,2020,Kebi,,21,1,0,,4.762,,,,"206,139,589",0.0102,0.0005,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,,Bagudo,9,,,,,,,,"206,139,589",0.0044,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,,Sakaba,12,,,,,,,,"206,139,589",0.0058,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-9-21-1,21 Sep,2020,Katsina,Bakori,1,0,,,0.000,,,,"206,139,589",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-10-12-1,12 Oct,2020,,,103,11,0,,10.680,,,,"206,139,589",0.0500,0.0053,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bauchi,,13,,,,,,,,"206,139,589",0.0063,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Enugu,,1,,,,,,,,"206,139,589",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kebbi,,86,,,,,,,,"206,139,589",0.0417,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Sokoto,,3,,,,,,,,"206,139,589",0.0015,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
NGA20-10-19-1,19 Oct,2020,,,48,0,,,0.000,,,,"206,139,589",0.0233,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Bayelsa,,1,,,,,,,,"206,139,589",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
,,,Kebbi,,1,,,,,,,,"206,139,589",0.0005,,,,,,,,,,,,,,https://ncdc.gov.ng/reports/238/2019-december-week-52
