temp_level,humidity,precipitation,frequency_outbreak_in_area,travel_patterns,mosquito_species,malaria_vectors,vectors_infection_rates,healthcare_availability,healthcare_accessibility,malaria_treatment_success_rates,land_use,mosquito_breeding_sites,stagnant_waters,iot_air_quality,iot_water_quality,presence_of_vegetation,outbreak_threshold
0,0,0,1,1,2,0,1,0,0,0,1,1,1,1,1,1,0.555178059
0,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0.058462116
1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0.299530796
0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0.194351667
0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.793446155
1,1,0,1,0,3,0,1,1,0,1,0,1,1,1,1,0,0.753156543
0,0,1,1,0,3,0,0,1,0,0,0,0,1,0,1,1,0.208391541
0,1,1,0,1,3,1,1,0,0,0,1,1,1,1,0,0,0.49880407
0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0.760192937
1,0,1,1,0,2,0,0,0,1,1,0,1,0,1,0,0,0.356606754
0,0,0,0,1,2,0,1,0,0,0,1,0,1,1,0,1,0.095333067
1,1,1,0,0,3,1,1,1,1,0,1,1,1,0,1,0,0.753847172
1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0.059164123
1,1,0,1,0,3,0,1,1,0,1,1,0,0,0,1,0,0.981535209
1,1,1,0,1,3,1,0,1,0,1,0,0,0,0,0,0,0.991141598
1,0,1,0,1,3,1,1,1,1,0,1,0,0,0,1,1,0.077996718
1,0,0,1,1,3,0,1,1,1,1,1,1,1,0,1,1,0.649914086
0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0.157273681
1,1,0,1,1,3,0,1,0,0,0,1,1,0,0,1,1,0.18133604
0,1,0,1,1,3,0,0,1,0,0,1,1,0,0,1,0,0.634251802
0,0,0,0,0,3,0,0,1,0,1,1,0,1,1,1,0,0.13597562
0,0,1,1,0,3,0,0,0,0,1,1,0,1,1,1,1,0.350576584
1,0,0,1,0,2,0,0,1,1,0,0,0,1,1,1,0,0.990692324
0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0.896413472
1,0,0,0,0,3,1,0,1,0,1,0,1,0,1,0,1,0.960431308
1,1,1,1,1,2,1,1,1,1,0,0,1,0,0,0,0,0.924439988
0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0.890480252
1,1,0,0,1,2,1,0,0,0,1,0,1,0,0,1,0,0.076890314
0,0,0,1,0,2,0,0,1,0,0,0,1,0,1,0,1,0.960076122
1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0.936336748
0,0,0,1,0,3,0,0,1,1,1,0,0,1,0,0,0,0.94195346
1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0.576402629
1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0.909742764
0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0.89959386
1,0,1,1,1,3,1,1,1,1,1,0,1,1,0,1,0,0.577623932
1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0.396535348
1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0.525685531
0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0.806787003
1,0,0,1,0,2,0,1,1,1,0,0,1,1,0,0,0,0.300987797
0,0,1,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0.632111173
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0.316197815
0,1,1,1,1,3,1,0,1,1,1,1,1,0,0,0,1,0.016023666
1,1,0,0,0,3,0,1,1,0,0,1,1,0,1,0,1,0.786434481
1,0,1,1,1,3,0,1,1,1,0,1,0,0,0,0,1,0.605948893
0,0,1,1,1,2,0,0,0,0,0,1,0,1,0,1,1,0.860714569
0,0,0,0,0,2,1,1,1,1,0,1,0,0,0,0,0,0.298369428
0,0,0,0,1,2,1,1,1,1,1,0,0,0,1,0,1,0.11792567
1,0,0,1,1,3,0,0,0,0,0,1,1,1,1,1,0,0.267240621
1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0.632812139
0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0.707549182
0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0.92701204
1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0.140282373
0,0,1,1,0,3,1,0,0,1,0,0,0,1,0,1,1,0.562655056
1,0,1,1,1,3,0,1,1,1,1,1,1,0,0,1,1,0.151927354
0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0.769681118
0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0.536939249
1,0,0,1,1,3,1,0,1,1,1,1,1,1,0,1,0,0.959862871
0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0.042321392
1,0,0,0,1,2,0,1,1,0,1,1,0,1,1,1,0,0.794450895
1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0.506979094
0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0.830852852
1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0.353454611
1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0.945262042
0,1,0,0,1,2,1,0,1,0,1,0,0,1,0,0,1,0.330856388
1,1,1,1,1,3,0,1,1,1,0,1,0,0,1,0,0,0.151316207
1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0.43341002
1,1,1,0,0,3,1,1,0,1,1,0,1,1,1,1,1,0.737868015
0,1,1,1,1,3,1,0,1,1,1,0,0,1,1,1,1,0.513306866
1,1,0,1,1,2,0,0,0,1,1,0,1,1,1,0,0,0.30963754
1,1,1,0,0,3,1,0,0,0,0,1,0,0,1,1,1,0.354923766
1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0.144098338
0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0.384476423
1,1,0,1,1,3,0,1,0,0,0,0,1,1,0,1,0,0.59336025
1,0,1,1,0,2,0,1,1,1,1,1,0,1,1,1,1,0.086435163
1,0,1,1,1,2,1,0,1,0,1,1,0,1,0,1,1,0.351663359
0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0.367341104
1,1,1,1,1,3,0,0,1,0,1,1,0,1,0,0,1,0.986105441
1,1,0,0,0,2,1,1,0,1,0,1,0,0,1,0,0,0.03847402
0,0,1,0,0,3,1,0,1,1,1,1,0,0,0,0,1,0.194348916
1,0,1,1,1,3,1,0,0,1,1,0,0,1,0,1,0,0.972830269
0,1,1,0,1,2,0,1,0,1,0,0,1,1,1,1,1,0.46303695
1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0.52401649
1,1,1,1,1,2,1,1,1,0,0,0,1,1,1,0,1,0.249205694
0,0,1,1,0,3,1,1,0,1,1,1,0,1,1,0,0,0.641828253
0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0.626905502
0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0.178998653
0,0,0,0,1,2,1,0,0,0,1,0,1,0,1,1,0,0.515801176
0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0.858300885
0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0.5006448
1,1,0,0,1,3,1,0,1,1,1,1,1,1,1,1,0,0.967238438
1,1,1,1,1,2,1,0,0,0,1,1,0,0,0,0,1,0.361900522
1,0,1,1,1,3,0,1,1,0,1,1,0,1,1,1,0,0.495080053
1,1,1,1,0,2,1,0,1,0,0,1,0,1,0,1,1,0.386660986
0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0.166748743
0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0.675697491
0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0.05315211
1,1,1,1,0,3,0,1,1,0,1,0,0,1,1,0,0,0.14256725
1,0,1,0,0,3,1,1,1,0,1,0,0,1,1,1,1,0.369657434
0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0.719736769
1,0,1,0,1,3,0,1,1,0,1,0,0,0,1,1,0,0.999684951
0,0,0,0,0,3,0,1,0,1,1,1,0,0,1,0,0,0.187758902
0,1,0,1,1,2,0,1,0,1,1,1,0,1,1,0,1,0.663699181
0,1,1,1,0,3,0,0,1,0,0,0,1,0,1,0,0,0.014666011
0,1,1,0,1,2,0,1,0,0,0,0,1,1,0,0,1,0.026495523
1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.455651695
1,0,0,1,0,3,0,0,1,0,1,1,1,0,1,0,1,0.758732427
0,0,1,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0.292836079
0,1,0,1,0,2,1,0,0,1,1,1,0,1,1,1,0,0.684745934
1,0,1,1,0,3,1,1,1,0,0,1,1,0,0,1,1,0.166036833
0,1,1,1,0,2,1,0,0,1,1,0,0,1,0,0,1,0.012466335
1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0.030484568
0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0.486544986
1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0.077335546
0,0,0,0,1,3,0,1,1,1,0,0,1,0,0,0,0,0.01809307
0,1,1,0,1,3,0,1,0,1,0,1,0,0,0,1,1,0.686481728
0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0.989321715
1,1,1,0,1,2,0,1,0,0,1,1,0,1,1,0,1,0.509457708
0,0,1,1,0,3,0,1,1,0,0,0,1,1,1,1,1,0.145837264
1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0.89498952
1,0,1,1,1,3,0,0,1,1,1,1,1,1,0,1,1,0.342008972
0,1,1,1,0,2,0,1,0,1,1,1,1,1,1,1,0,0.53278329
0,0,0,0,1,2,1,0,1,1,0,1,0,1,0,0,1,0.292968049
0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0.907747478
0,1,0,1,0,2,1,1,1,1,0,1,1,1,1,1,1,0.213719637
1,0,1,1,0,2,1,1,0,1,1,1,0,1,0,1,0,0.48452342
0,0,1,0,0,2,0,1,0,1,1,1,0,1,0,0,0,0.985141103
0,1,0,0,1,2,0,1,0,0,0,0,1,0,0,1,0,0.172028146
1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0.276114038
1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0.433327372
1,1,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0.954803318
1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0.55882957
1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0.533284335
0,0,0,1,0,3,0,1,0,0,1,1,1,1,1,0,1,0.926906463
0,0,0,1,1,3,0,0,0,0,1,1,1,0,0,1,0,0.780535231
1,0,0,1,1,3,0,0,0,0,1,0,0,0,1,0,0,0.728555923
1,0,0,1,0,3,1,0,0,1,0,0,0,1,1,0,1,0.961663341
1,1,0,0,0,2,0,1,0,0,0,0,1,1,0,0,1,0.700115013
0,0,0,0,0,3,0,0,1,1,0,1,1,0,1,0,1,0.574395795
0,0,0,1,0,2,1,0,0,0,1,1,1,0,0,0,1,0.758102481
1,1,0,0,0,3,1,1,1,1,1,0,0,1,0,0,1,0.857661137
0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0.352068451
0,1,0,0,1,3,1,0,1,0,0,0,0,1,0,0,0,0.980343752
0,0,1,1,0,2,0,0,1,1,1,1,1,0,1,1,0,0.305576041
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.245152455
1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0.117235701
0,1,1,1,1,3,0,0,0,0,0,0,0,1,1,0,0,0.038820006
1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0.573479143
0,0,0,0,0,3,0,1,1,1,1,1,1,0,1,0,1,0.567427705
1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,1,0.852822606
1,1,1,1,1,2,0,0,0,1,0,1,1,0,1,0,0,0.404107763
1,1,0,0,1,2,0,1,1,0,1,1,1,1,1,0,1,0.135057088
0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0.253880163
0,0,0,0,1,2,0,0,1,1,1,1,1,1,0,0,0,0.163300969
1,1,1,1,0,2,0,0,1,1,1,0,1,1,1,1,1,0.668759573
0,0,0,0,1,2,0,1,1,1,0,1,0,0,0,1,0,0.138861327
1,1,1,0,0,3,1,0,1,1,1,1,0,1,0,1,1,0.476051719
0,1,1,0,0,3,1,1,0,0,0,0,1,0,1,1,0,0.682282358
0,1,0,1,1,2,0,0,0,0,1,0,1,0,1,1,0,0.163306439
1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0.763508307
1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0.269373482
1,1,0,0,1,2,1,0,1,1,1,0,1,0,1,0,1,0.795667075
0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0.359390153
0,1,0,1,0,3,0,1,0,1,0,1,0,0,0,1,1,0.488470268
1,1,0,1,1,3,0,0,0,1,1,1,1,0,1,1,1,0.168898589
1,0,0,0,1,2,1,1,0,0,1,1,1,0,0,0,0,0.510036227
0,0,0,0,0,2,1,1,0,0,1,1,1,0,0,0,0,0.51954414
1,0,1,1,1,3,1,0,0,0,1,0,1,0,1,1,0,0.926535899
0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0.033091562
1,1,1,1,1,3,1,0,0,1,0,1,0,1,0,1,0,0.538821146
1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0.907624227
0,0,1,0,0,2,1,1,1,0,1,0,1,0,0,1,1,0.661136774
0,1,0,0,1,2,0,0,1,1,1,1,1,0,1,1,0,0.350970473
1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0.173637177
0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0.869313137
0,1,0,0,0,2,0,1,1,0,1,0,1,0,0,0,0,0.234722952
0,1,1,1,1,2,1,1,0,0,1,0,1,0,0,0,0,0.696380944
1,1,0,1,1,2,1,1,1,1,0,1,1,0,1,1,0,0.23271218
1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0.767137811
0,0,0,0,1,2,1,0,0,1,0,0,1,0,1,0,0,0.998268826
1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0.083562803
1,0,0,1,0,2,1,0,0,0,1,1,0,1,0,1,1,0.068256605
1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0.046900452
0,1,1,1,0,2,0,1,1,0,1,1,0,1,0,1,1,0.081111068
0,1,1,0,0,3,0,1,1,1,0,1,1,1,1,0,1,0.165996862
0,1,1,0,1,2,1,1,0,1,0,0,1,1,1,1,1,0.24640181
1,1,0,1,0,3,0,1,1,1,1,0,1,1,0,1,0,0.164192143
1,1,1,0,0,2,1,0,1,1,1,0,1,1,0,1,1,0.971751254
0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0.426608987
1,0,0,1,0,2,1,0,1,0,1,1,1,0,1,1,0,0.65418721
0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0.078318544
0,0,1,0,1,2,1,1,0,1,0,1,0,1,1,1,0,0.489363082
0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0.681626723
1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0.929616025
0,0,1,1,0,2,0,0,0,1,1,0,1,1,1,1,1,0.158648762
1,1,1,0,1,2,0,0,1,0,0,1,0,1,0,1,1,0.479096623
0,1,1,0,1,3,1,0,0,1,1,0,0,1,0,0,1,0.233188603
0,0,0,0,1,3,1,0,0,0,0,1,1,0,0,0,1,0.38006993
1,0,0,0,0,2,0,0,1,0,1,1,1,0,1,1,1,0.562605804
0,0,1,1,1,2,1,1,1,1,0,1,0,1,1,0,1,0.435342747
1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0.10813111
1,0,1,0,1,2,1,1,0,1,1,1,1,1,1,1,1,0.190861493
1,0,0,0,0,3,1,0,0,0,0,1,1,1,0,1,0,0.511756101
0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0.337996449
1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0.332461769
1,0,1,0,1,2,0,0,0,1,1,0,1,0,1,0,1,0.367499475
0,1,0,1,0,2,1,0,0,1,0,1,0,1,1,1,1,0.895562978
0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0.979428876
1,1,1,1,1,2,1,1,0,1,0,1,1,1,0,1,1,0.285718531
0,1,0,1,0,2,1,0,1,1,1,1,0,0,0,0,1,0.564504723
1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0.232286046
1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0.602642542
0,1,0,1,0,3,0,1,1,0,0,1,0,1,1,1,1,0.052811733
1,0,1,1,0,2,0,0,1,0,1,1,0,0,1,0,0,0.536203456
0,1,0,1,0,3,0,1,0,0,0,1,0,1,0,0,0,0.795129622
0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0.637141783
1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0.688900098
0,1,0,0,0,3,0,0,0,1,1,1,0,1,1,1,0,0.709676171
1,0,1,1,0,2,1,1,1,1,1,0,0,0,1,0,1,0.859364543
0,0,0,0,0,2,1,1,0,1,1,0,1,1,0,0,0,0.741015879
1,1,0,0,0,3,0,1,1,1,0,1,1,1,1,0,1,0.802469598
0,0,0,1,1,3,0,0,0,1,0,1,1,1,1,0,0,0.739510151
1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0.26564979
0,0,1,1,1,2,0,1,1,0,1,0,0,1,0,1,0,0.106169885
1,1,0,0,0,2,1,1,0,1,1,0,1,1,1,0,1,0.120026281
1,0,1,1,1,3,0,0,0,0,1,1,1,0,1,1,1,0.765548841
0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0.183113089
1,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,1,0.73974358
0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0.563629812
1,0,0,0,1,3,0,1,0,1,0,1,1,1,1,0,0,0.775250335
1,1,1,1,0,3,0,1,1,0,0,0,0,0,0,1,0,0.1397246
1,1,1,1,1,2,1,0,0,1,0,1,1,1,1,0,0,0.193694998
1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0.112773354
0,1,0,1,1,3,1,0,0,1,0,1,1,0,0,1,1,0.602830205
0,0,0,0,1,2,1,0,1,1,1,0,1,1,0,0,0,0.085566942
0,1,0,0,1,2,1,1,0,1,0,0,0,0,1,0,1,0.166966021
1,0,1,1,1,2,1,0,0,1,0,0,1,0,1,0,1,0.663879526
0,0,0,1,0,2,1,1,0,1,0,1,1,1,0,1,0,0.164740666
0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0.822247502
0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0.897950841
0,1,1,0,1,3,1,0,0,0,0,0,1,1,1,0,0,0.833927216
0,0,1,0,1,2,1,0,0,0,1,0,0,1,1,0,1,0.627706738
0,0,1,0,0,2,0,1,1,1,1,0,1,0,1,0,1,0.734117016
0,1,0,0,0,3,1,1,0,1,0,1,1,1,1,0,0,0.804033757
0,0,0,1,0,3,1,0,0,1,1,0,0,0,0,1,0,0.335841309
1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0.330486576
1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0.846054489
1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0.930046151
1,0,0,1,0,2,1,1,0,1,0,0,0,1,1,1,1,0.922001221
1,1,1,1,1,2,0,1,0,1,1,1,1,0,0,0,0,0.722364409
1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0.951378031
1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0.078256214
0,1,0,1,1,2,0,1,0,0,0,0,0,0,1,0,1,0.932663795
1,1,0,0,1,2,0,1,1,0,1,1,0,0,1,1,1,0.936331153
1,0,0,0,1,2,0,0,0,0,1,1,1,1,0,0,0,0.534690203
1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0.41187739
1,1,1,1,0,3,0,0,1,0,0,0,1,0,0,0,1,0.118415372
0,1,1,1,0,2,1,0,1,1,0,1,1,1,0,1,0,0.818335348
1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0.666355998
0,0,1,0,0,3,0,1,1,0,1,0,0,1,0,0,0,0.104892015
1,0,1,1,1,3,0,0,1,0,0,0,0,1,0,1,0,0.925469255
1,1,1,0,1,3,0,1,0,1,0,1,1,0,0,1,1,0.320241511
1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0.933355892
1,0,1,0,0,2,0,0,1,1,1,0,1,0,1,1,1,0.735702989
0,0,1,1,0,3,0,0,0,0,1,0,1,1,1,0,1,0.592884696
0,0,0,1,0,2,0,1,1,0,1,0,1,1,0,0,1,0.909252108
0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0.890829444
0,0,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,0.767544727
1,1,0,1,0,2,1,0,1,1,1,1,1,0,1,1,0,0.929292601
1,0,1,1,1,2,0,1,0,0,1,1,0,1,1,0,1,0.305896258
0,0,0,1,0,2,1,1,0,1,1,1,1,0,1,0,0,0.691232401
0,0,1,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0.116960369
1,0,0,0,0,2,0,1,0,1,1,0,1,0,1,1,0,0.196873233
1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0.405922038
1,1,1,1,0,3,0,0,0,1,0,1,1,0,1,1,1,0.355810688
0,0,1,0,1,2,1,0,1,0,1,1,1,1,1,1,1,0.342521403
0,1,1,0,0,2,1,1,0,0,0,1,1,1,1,0,0,0.753190986
0,1,1,0,0,2,1,0,1,0,0,0,1,0,0,1,0,0.33590914
1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0.721572064
1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0.381001504
1,1,0,1,1,3,0,1,1,1,0,0,1,1,1,0,0,0.162159868
1,0,0,1,0,3,1,0,0,1,0,1,0,0,1,0,1,0.19587391
1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0.119732601
0,0,0,0,1,3,1,1,0,1,1,0,0,1,1,1,0,0.888032848
0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0.487944268
0,0,1,1,0,2,1,0,0,0,0,1,0,1,1,0,0,0.823457012
0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0.447482138
0,1,1,1,1,3,1,1,1,1,0,1,1,0,0,1,1,0.383269027
0,0,1,1,0,2,0,1,1,0,0,0,0,0,1,1,1,0.74289333
1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0.414748127
0,1,1,0,0,3,1,1,0,1,1,0,1,0,0,0,1,0.211028287
0,1,1,0,0,2,0,1,0,1,1,0,0,1,0,0,0,0.504944928
0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0.292268253
0,0,1,0,0,3,1,0,0,1,1,1,1,0,1,0,0,0.71178589
1,0,1,1,0,3,1,0,1,1,1,0,0,1,1,1,1,0.313681449
1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0.538770619
0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0.9428345
0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0.036471643
1,1,0,0,1,3,1,0,1,0,0,0,1,1,0,0,0,0.260758179
0,1,0,0,0,2,0,0,0,1,1,1,1,1,1,1,0,0.838951316
1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0.771313257
1,1,0,0,1,3,0,1,1,1,0,0,0,1,0,0,1,0.034640839
0,0,0,0,1,2,0,1,0,1,0,1,1,1,1,0,0,0.057093419
1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0.795030694
1,1,1,1,1,3,0,1,1,0,1,0,0,0,0,1,0,0.705994462
0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0.39502943
1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0.868453536
0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0.938457366
0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0.099685082
1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0.36050511
1,1,1,0,1,2,0,0,0,0,0,1,0,1,1,0,0,0.178851513
1,1,1,1,1,3,1,0,1,0,0,1,1,1,1,1,1,0.736021012
1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0.990589954
1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0.974049035
0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0.404328186
1,1,0,0,1,3,0,0,0,0,1,1,0,1,1,1,1,0.788041178
1,0,1,0,1,2,1,0,1,0,1,1,1,0,0,1,0,0.882624417
0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0.827440177
1,0,1,1,0,3,0,0,1,0,1,1,1,1,0,0,0,0.317992202
1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0.067578495
0,0,1,1,1,3,0,0,1,0,0,1,0,1,0,0,0,0.452810155
0,0,1,0,1,2,0,1,1,1,0,1,0,0,1,1,0,0.682192786
0,1,1,0,0,3,0,1,0,0,1,0,0,1,1,1,1,0.454331897
0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0.776815404
1,0,0,0,0,3,1,0,1,1,0,0,0,0,1,0,0,0.757897064
1,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0.051479561
0,0,0,0,1,2,1,0,1,1,1,0,1,1,1,1,1,0.634346511
1,1,1,1,1,3,0,1,1,1,0,0,1,0,1,1,0,0.433082655
0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0.124200297
0,1,0,0,0,3,1,1,0,1,1,0,1,0,0,1,0,0.464734098
0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0.306265336
0,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,1,0.985181714
1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0.569301165
1,0,1,0,1,2,1,0,0,0,1,1,1,0,0,0,1,0.588555202
0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0.680553684
1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0.29716042
1,0,1,0,0,2,0,1,1,0,0,0,0,1,1,1,0,0.777481101
0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0.22513014
0,0,0,0,0,2,1,1,1,0,0,0,1,1,1,0,1,0.701221515
0,0,0,0,0,3,0,1,0,1,1,0,1,1,1,1,0,0.234649661
0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0.349022854
1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0.85332235
1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0.555127714
0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.30463038
0,0,0,0,0,3,0,1,0,1,1,0,1,1,0,0,0,0.736313005
1,1,1,1,0,3,0,0,0,1,0,1,0,1,0,1,0,0.616351419
0,1,1,1,1,3,1,1,1,1,1,0,1,1,1,1,1,0.355403635
